cm-1,%T
450.0,98.59207353360352
453.9488320355951,97.60120049251178
457.8976640711902,98.06561134503248
461.8464961067853,98.18988942987562
465.7953281423804,98.29734084073077
469.7441601779755,97.10109390024303
473.6929922135706,98.80928130889163
477.6418242491657,98.2808965508305
481.5906562847608,97.78720325956654
485.53948832035593,97.487923048605
489.48832035595103,97.15296423535845
493.4371523915462,97.31928839195467
497.38598442714124,98.27246923953528
501.3348164627364,97.82946335736834
505.2836484983315,97.43424202511578
509.2324805339266,97.7365325172396
513.1813125695217,98.7820562702433
517.1301446051168,97.83466254980233
521.0789766407119,97.70777587726049
525.027808676307,98.6753030340932
528.9766407119021,98.2309458461619
532.9254727474972,98.02214041454297
536.8743047830924,97.69610905328055
540.8231368186874,97.22379460917718
544.7719688542825,97.41472873925547
548.7208008898776,97.75976919877984
552.6696329254728,97.8901871497987
556.6184649610678,98.17812114201328
560.567296996663,98.27588236367166
564.516129032258,98.11146077974718
568.4649610678532,98.11020425256952
572.4137931034483,97.49623765419231
576.3626251390434,96.92262252840534
580.3114571746385,97.73956208741231
584.2602892102336,97.52292538840689
588.2091212458287,97.67368652370284
592.1579532814238,97.86272301238036
596.1067853170189,97.37819646231402
600.055617352614,97.44474478902256
604.0044493882092,97.94984146759172
607.9532814238042,98.05788526102887
611.9021134593993,97.67200086056907
615.8509454949944,98.24914253362843
619.7997775305896,97.890272642628
623.7486095661847,97.49004345433875
627.6974416017797,98.02036533099516
631.6462736373749,98.9412067878481
635.59510567297,97.6625368926011
639.5439377085651,98.58306986293988
643.4927697441602,98.68888792893257
647.4416017797553,98.74908077385736
651.3904338153504,97.5886859519064
655.3392658509455,99.0076869033205
659.2880978865406,98.05817463443553
663.2369299221357,97.87310540346442
667.1857619577308,97.8848258269549
671.1345939933259,98.30078644680603
675.083426028921,98.02556328416235
679.0322580645161,97.91155094317256
682.9810901001113,98.6417933979277
686.9299221357064,97.63861710285109
690.8787541713015,97.4784257449128
694.8275862068965,98.39654920451916
698.7764182424917,98.35179382615338
702.7252502780868,98.54698172513272
706.6740823136819,97.46388996763115
710.6229143492769,98.54068115711792
714.5717463848721,98.24098983626368
718.5205784204672,98.88125808286732
722.4694104560623,97.37581418244471
726.4182424916573,98.10906094301752
730.3670745272525,97.86113309419076
734.3159065628477,97.20500068698772
738.2647385984427,97.64239401256646
742.2135706340378,98.56330744337883
746.1624026696329,97.76520956274712
750.1112347052281,97.63827499599489
754.0600667408232,98.43354687051212
758.0088987764183,98.49364346891876
761.9577308120133,98.49231353174753
765.9065628476085,97.60369644639223
769.8553948832036,97.96903605550983
773.8042269187987,98.51270523123316
777.7530589543937,97.66848349781668
781.7018909899889,97.62068823975045
785.650723025584,98.40797396212243
789.5995550611791,98.77308996778193
793.5483870967741,97.41336763799275
797.4972191323693,96.68739053275745
801.4460511679645,97.25687935394366
805.3948832035595,97.47053702583197
809.3437152391546,97.90123178756845
813.2925472747497,98.26954036361775
817.2413793103449,97.87773541923035
821.1902113459399,97.58751332116735
825.139043381535,97.99779686817267
829.0878754171301,97.41963021793465
833.0367074527253,97.85175061303582
836.9855394883205,97.52328260757133
840.9343715239155,99.14616397694363
844.8832035595105,98.16805795913405
848.8320355951057,97.28605335157415
852.7808676307009,97.13747296611817
856.7296996662959,97.33573806301658
860.678531701891,96.63555744419335
864.6273637374861,96.97770522313348
868.5761957730813,96.83782072875768
872.5250278086763,97.48885856640175
876.4738598442714,96.64621233440342
880.4226918798665,96.24591466801014
884.3715239154617,95.71783267408397
888.3203559510567,95.50773710137923
892.2691879866518,95.72769009844721
896.218020022247,95.27048711676811
900.1668520578421,95.51018201556963
904.1156840934372,94.13673174052403
908.0645161290322,94.42782775336715
912.0133481646274,93.40803446826118
