cm-1,%T
450.0,98.44426599957893
453.9488320355951,97.26765577144786
457.8976640711902,97.76786857093109
461.8464961067853,97.60593613577778
465.7953281423804,97.81116213820758
469.7441601779755,98.4263901707956
473.6929922135706,97.68296160140717
477.6418242491657,98.28219526867294
481.5906562847608,98.34707313313262
485.53948832035593,97.14448017736724
489.48832035595103,97.416709663566
493.4371523915462,97.80832386795193
497.38598442714124,97.70393924579889
501.3348164627364,98.15383576256423
505.2836484983315,97.03416952034613
509.2324805339266,98.36029558223676
513.1813125695217,98.37228679616369
517.1301446051168,97.91588020386205
521.0789766407119,97.3084706744076
525.027808676307,98.00279175843717
528.9766407119021,97.73125467870197
532.9254727474972,98.28331981086163
536.8743047830924,97.9572897296686
540.8231368186874,98.36411346007768
544.7719688542825,97.78333891214595
548.7208008898776,98.72130725206532
552.6696329254728,96.8476196269598
556.6184649610678,97.49191230172076
560.567296996663,98.24540620790903
564.516129032258,97.24454203487996
568.4649610678532,98.3679657855908
572.4137931034483,97.39164017849882
576.3626251390434,98.04659892650568
580.3114571746385,97.54262193140794
584.2602892102336,97.77939736766491
588.2091212458287,98.08731190700975
592.1579532814238,97.94763282398681
596.1067853170189,97.80934006842938
600.055617352614,99.07655804278599
604.0044493882092,98.00423088538608
607.9532814238042,97.51501993267995
611.9021134593993,98.4638005165517
615.8509454949944,98.41033083741486
619.7997775305896,98.61146207832448
623.7486095661847,98.8936291775485
627.6974416017797,97.53033186991686
631.6462736373749,98.52976090485782
635.59510567297,98.56979970697765
639.5439377085651,98.00018214859873
643.4927697441602,98.12258180463505
647.4416017797553,96.4986088438456
651.3904338153504,97.71302525494728
655.3392658509455,98.8939816280253
659.2880978865406,97.10657755631134
663.2369299221357,97.73215330778012
667.1857619577308,98.14396799129534
671.1345939933259,98.28778168614622
675.083426028921,98.81577117017422
679.0322580645161,97.11858822700279
682.9810901001113,98.02138318487468
686.9299221357064,98.429835993888
690.8787541713015,97.34317566596685
694.8275862068965,97.98015537584263
698.7764182424917,98.94239802318057
702.7252502780868,98.65825321437401
706.6740823136819,98.26974915558469
710.6229143492769,96.6929596965207
714.5717463848721,97.93483279885649
718.5205784204672,98.19321028289785
722.4694104560623,97.84576262670276
726.4182424916573,97.96728042840924
