cm-1,%T
450.0,97.87086503705783
453.9488320355951,99.12102463750603
457.8976640711902,98.18067833701674
461.8464961067853,97.5919313461357
465.7953281423804,98.36731399914726
469.7441601779755,97.40915954149595
473.6929922135706,98.56415826937196
477.6418242491657,98.60298887991009
481.5906562847608,97.71352041072939
485.53948832035593,97.68604907535807
489.48832035595103,98.08825213117545
493.4371523915462,98.00707757588948
497.38598442714124,97.51115619156683
501.3348164627364,98.28404393315941
505.2836484983315,96.97906215186809
509.2324805339266,97.78357027087146
513.1813125695217,97.79802951757152
517.1301446051168,97.86336722423876
521.0789766407119,98.15361195268784
525.027808676307,97.38598878679042
528.9766407119021,98.29425754161788
532.9254727474972,97.90992299233912
536.8743047830924,97.67489194409312
540.8231368186874,97.31658693275207
544.7719688542825,97.40844536413348
548.7208008898776,98.18016238601426
552.6696329254728,97.51807544522832
556.6184649610678,98.03209934892492
560.567296996663,98.53099147737731
564.516129032258,98.51632130767018
568.4649610678532,98.78019848037653
572.4137931034483,97.851853338233
576.3626251390434,97.45742546407723
580.3114571746385,98.51026275517194
584.2602892102336,98.15480192521632
588.2091212458287,98.56197532498011
592.1579532814238,98.00552803543194
596.1067853170189,98.59782301207774
600.055617352614,98.42319370978012
604.0044493882092,98.35821045131324
607.9532814238042,98.25176143826754
611.9021134593993,98.1988495052632
615.8509454949944,98.11651790192445
619.7997775305896,98.11295311727324
623.7486095661847,98.49509729387576
627.6974416017797,97.74401015695285
631.6462736373749,98.86784255858299
635.59510567297,97.94687871268097
639.5439377085651,98.49269107499704
643.4927697441602,97.95487937152859
647.4416017797553,97.87666694948935
651.3904338153504,99.01612066260047
655.3392658509455,97.84532748590011
659.2880978865406,97.36139143554043
663.2369299221357,97.6429586456842
667.1857619577308,97.84138561263589
671.1345939933259,99.07759531548346
675.083426028921,98.10337706121558
679.0322580645161,98.4673553652863
682.9810901001113,97.49919806165424
686.9299221357064,98.17630127916054
690.8787541713015,98.33573500213184
694.8275862068965,98.9008074300699
698.7764182424917,97.65185604727569
702.7252502780868,98.30173218790357
706.6740823136819,98.15127400648961
710.6229143492769,97.48911707527785
714.5717463848721,97.99023561182295
718.5205784204672,97.8682113179062
722.4694104560623,96.83724524762735
726.4182424916573,98.29923369327592
730.3670745272525,98.26998108456384
734.3159065628477,97.78033739910153
