cm-1,%T
450.0,97.75708528955505
453.9488320355951,97.59541458689964
457.8976640711902,96.83855781052699
461.8464961067853,98.48540676184724
465.7953281423804,97.30501176921821
469.7441601779755,97.81878337519086
473.6929922135706,98.81452715314535
477.6418242491657,97.8116676586287
481.5906562847608,98.3079074501061
485.53948832035593,97.91155047772443
489.48832035595103,98.34977539523082
493.4371523915462,98.0272756959394
497.38598442714124,97.768008033457
501.3348164627364,98.66346589909573
505.2836484983315,97.8850856772526
509.2324805339266,97.36872804045143
513.1813125695217,97.85487842290897
517.1301446051168,98.27245863010135
521.0789766407119,97.47725890866968
525.027808676307,98.39143245118625
528.9766407119021,98.38140358221366
532.9254727474972,99.03370689880852
536.8743047830924,97.70449565352415
540.8231368186874,98.33109794167441
544.7719688542825,97.21010815650115
548.7208008898776,97.81172114362082
552.6696329254728,98.06335770896466
556.6184649610678,98.20882053778674
560.567296996663,97.98645156897244
564.516129032258,97.96922728393294
568.4649610678532,97.7183247895217
572.4137931034483,97.79883741180555
576.3626251390434,98.15972949899592
580.3114571746385,98.28138380879437
584.2602892102336,98.32027391003527
588.2091212458287,98.4909173169977
592.1579532814238,98.583543255579
596.1067853170189,97.14753996127364
600.055617352614,97.76216349051404
604.0044493882092,97.93524137154536
607.9532814238042,97.70371645648538
611.9021134593993,98.51523973626422
615.8509454949944,98.37208841354409
619.7997775305896,97.96128023025454
623.7486095661847,98.07085963210886
627.6974416017797,98.61916406211998
631.6462736373749,97.84602675478814
635.59510567297,97.8618159968895
639.5439377085651,98.44737165294552
643.4927697441602,98.23771427139343
647.4416017797553,98.6929492687503
651.3904338153504,98.18898052341802
655.3392658509455,98.36997347443274
659.2880978865406,97.74844309365339
663.2369299221357,97.55747305437029
667.1857619577308,98.00059684650984
671.1345939933259,96.72873880670957
675.083426028921,98.18950812397348
679.0322580645161,98.44914468552234
682.9810901001113,98.00569961569539
686.9299221357064,97.84213558657363
690.8787541713015,98.43832440237632
694.8275862068965,97.85403982901832
698.7764182424917,98.28416245610703
702.7252502780868,98.78285908224953
706.6740823136819,97.96815495629863
710.6229143492769,97.92300941274583
714.5717463848721,97.515644603691
718.5205784204672,97.14753593091638
722.4694104560623,96.83754703996212
726.4182424916573,96.3331092238419
730.3670745272525,96.31774358545019
734.3159065628477,94.41428347685451
738.2647385984427,94.3219818812306
742.2135706340378,93.8928890855273
746.1624026696329,92.15992066774933
750.1112347052281,91.35086404451637
754.0600667408232,89.7602654976478
758.0088987764183,88.85515728026263
761.9577308120133,87.48522147791712
765.9065628476085,86.09236749495092
769.8553948832036,83.89030345794703
773.8042269187987,81.52419800509425
777.7530589543937,80.21442087786605
781.7018909899889,78.64911176338406
785.650723025584,77.44193515875465
789.5995550611791,74.2913401790438
793.5483870967741,74.25100083844231
797.4972191323693,72.20834216048311
801.4460511679645,72.7191619724835
805.3948832035595,72.19906173167547
809.3437152391546,72.1622992235172
813.2925472747497,72.61463136522669
817.2413793103449,72.96417365349035
821.1902113459399,73.35795873029566
825.139043381535,74.98757386330138
829.0878754171301,76.77079128549917
833.0367074527253,77.69713712727564
836.9855394883205,79.4482860556913
840.9343715239155,80.6136101655361
844.8832035595105,83.53109818452573
848.8320355951057,84.5003195551981
852.7808676307009,86.09190330274889
856.7296996662959,87.84601414218717
860.678531701891,89.14392852681182
864.6273637374861,90.79590719963855
868.5761957730813,92.74061686382667
872.5250278086763,93.57713576702828
876.4738598442714,94.79903479272569
880.4226918798665,95.60892962240749
884.3715239154617,95.12173999260817
888.3203559510567,96.3108926956699
892.2691879866518,97.22428711339721
896.218020022247,97.94008389832551
900.1668520578421,96.42453593894086
904.1156840934372,96.60868989402393
908.0645161290322,97.64407648261222
912.0133481646274,97.34364625447816
915.9621802002225,97.07089273737267
919.9110122358177,97.7324221687581
923.8598442714127,97.14698725548752
927.8086763070078,96.38198974112004
931.7575083426029,97.36547812474701
935.7063403781981,97.3174390653249
939.6551724137931,97.41064630730583
943.6040044493882,97.36921019524885
947.5528364849833,96.78292617448432
951.5016685205785,96.31591692783658
955.4505005561736,95.79628942225429
959.3993325917686,94.96081918460385
963.3481646273638,95.11245779096959
967.2969966629589,95.30796315244022
971.245828698554,94.58303335892737
975.1946607341491,94.61537190110116
979.1434927697442,92.84518686718822
983.0923248053393,91.26065812796713
987.0411568409344,91.60905794350428
990.9899888765295,90.71515290902285
994.9388209121246,88.56846009809067
998.8876529477197,87.1605627192812
1002.8364849833148,86.70615502998959
1006.78531701891,85.57477421756506
1010.734149054505,83.20406934608792
1014.6829810901002,81.98705684594506
1018.6318131256952,80.10251303702569
1022.5806451612904,78.15536035028428
1026.5294771968854,76.27156498431663
1030.4783092324806,75.09422707238991
1034.4271412680755,72.93975675382254
1038.375973303671,70.86731527582666
1042.3248053392658,68.01139246262431
1046.273637374861,68.179313914702
1050.2224694104561,65.02393905429055
1054.171301446051,63.60216079118832
1058.1201334816465,61.40334295882497
1062.0689655172414,60.51469229878983
1066.0177975528366,58.13123818007936
1069.9666295884317,57.56496340223561
1073.9154616240266,56.26896164081628
1077.8642936596218,55.822749127513816
1081.813125695217,54.08838231086244
1085.761957730812,53.742115690431326
1089.7107897664073,53.60152577563785
1093.6596218020022,54.60242715283167
1097.6084538375974,53.01672897974886
1101.5572858731925,54.20334340255485
1105.5061179087875,54.317492710105206
1109.4549499443826,55.55740706436503
1113.4037819799778,56.700441054911565
1117.3526140155727,57.62203765597491
1121.301446051168,59.01583078826818
1125.250278086763,60.50992731584803
1129.1991101223582,61.711894905683224
1133.1479421579534,63.6126765779252
1137.0967741935483,64.7338843391232
1141.0456062291437,67.22699665615323
1144.9944382647386,68.94164828511481
1148.9432703003338,71.11795288421206
1152.892102335929,73.52037846037466
1156.8409343715239,75.26007531769713
1160.789766407119,77.17320969529396
1164.7385984427142,79.29286010419112
1168.6874304783091,79.37938017341145
1172.6362625139045,82.39601605787708
1176.5850945494994,83.76589635664764
1180.5339265850946,85.22394510117202
1184.4827586206898,86.04233406782397
1188.4315906562847,88.22241063052581
1192.3804226918799,89.70020376319032
1196.329254727475,90.73355293118561
1200.27808676307,91.1933064858666
1204.2269187986653,92.43404597231046
1208.1757508342603,93.3722307568677
1212.1245828698554,94.51780342221696
1216.0734149054506,94.86711956719348
1220.0222469410455,94.90732318354252
1223.971078976641,95.37278406101274
1227.9199110122358,95.83173704204798
1231.868743047831,96.22723936303528
1235.8175750834262,96.1969888913803
1239.766407119021,97.07135600693015
1243.7152391546163,96.60126048836291
1247.6640711902114,96.74185299215118
1251.6129032258063,97.45536566261298
1255.5617352614017,97.14726795496016
1259.5105672969967,97.41633747140641
1263.4593993325918,96.63444684720837
1267.408231368187,98.0800278538171
1271.357063403782,97.75963204319177
1275.305895439377,97.75181066083132
1279.2547274749722,98.0738106296863
1283.2035595105672,97.98554340150307
1287.1523915461626,97.57719832836796
1291.1012235817575,98.88808991600519
1295.0500556173527,97.73245821596956
1298.9988876529478,98.4249104615452
