cm-1,%T
450.0,98.8328948455145
453.9488320355951,97.85036638465446
457.8976640711902,97.66846591008846
461.8464961067853,97.73831858993792
465.7953281423804,96.70290420080339
469.7441601779755,97.56837169889538
473.6929922135706,98.47537628089641
477.6418242491657,98.10441430691888
481.5906562847608,97.56272739134111
485.53948832035593,98.14709597575438
489.48832035595103,96.96300771098213
493.4371523915462,97.82999767776921
497.38598442714124,98.23496321008021
501.3348164627364,98.32155333647516
505.2836484983315,97.58530170966223
509.2324805339266,98.42910905720788
513.1813125695217,98.90757292997027
517.1301446051168,97.75939068585761
521.0789766407119,98.34335487469203
525.027808676307,97.19414269700717
528.9766407119021,96.99193359546608
532.9254727474972,98.27939840367563
536.8743047830924,97.99473346240516
540.8231368186874,98.07322690416288
544.7719688542825,97.68185673438293
548.7208008898776,97.82660165242706
552.6696329254728,98.37905360662042
556.6184649610678,98.83285039281164
560.567296996663,97.86545562533837
564.516129032258,97.14838431157915
568.4649610678532,98.61124283981857
572.4137931034483,98.27537550841477
576.3626251390434,98.31512552913657
580.3114571746385,98.06521532185262
584.2602892102336,99.13611111744983
588.2091212458287,98.01204476627375
592.1579532814238,98.23147848989117
596.1067853170189,97.0473668304246
600.055617352614,97.68468748715182
604.0044493882092,97.6307889025156
607.9532814238042,97.95941862731269
611.9021134593993,98.14851924744049
615.8509454949944,97.59947756420429
619.7997775305896,98.84026121850678
623.7486095661847,97.44146406817984
627.6974416017797,97.74903310415598
631.6462736373749,98.09359991442419
635.59510567297,97.34860445220896
639.5439377085651,98.25985044826122
643.4927697441602,98.29097745767514
647.4416017797553,97.82808672846193
651.3904338153504,98.92944221196514
655.3392658509455,98.01529839098522
659.2880978865406,98.11502631754169
663.2369299221357,97.49400566368728
667.1857619577308,97.13669745243568
671.1345939933259,97.65867531804409
675.083426028921,97.81353583976838
679.0322580645161,97.74655192882932
682.9810901001113,98.35900645296861
686.9299221357064,96.78046022470043
690.8787541713015,97.40707808107628
694.8275862068965,97.06069704523922
698.7764182424917,98.64568109152049
702.7252502780868,97.69172473132967
706.6740823136819,97.71685613511481
710.6229143492769,97.42322936672991
714.5717463848721,98.42450381156515
718.5205784204672,97.76849702312992
722.4694104560623,98.08561267091436
726.4182424916573,96.95662921122138
730.3670745272525,98.56067407127328
734.3159065628477,98.17224821298838
738.2647385984427,98.2509105386015
742.2135706340378,98.59353062340278
746.1624026696329,97.87819791525529
750.1112347052281,97.89129209804273
754.0600667408232,98.3343176553361
758.0088987764183,98.1886231553145
761.9577308120133,97.85253501990246
765.9065628476085,97.99721086027012
769.8553948832036,97.72276391947769
773.8042269187987,98.33315666970717
777.7530589543937,98.44281271614359
781.7018909899889,97.97798995341734
785.650723025584,98.91616475282925
789.5995550611791,97.20527362458836
793.5483870967741,97.85871594619502
797.4972191323693,98.832577486452
801.4460511679645,97.76453924906842
805.3948832035595,97.17422597243718
809.3437152391546,98.67474196041985
813.2925472747497,98.24910412845968
817.2413793103449,97.37757421071423
821.1902113459399,98.36411883982618
825.139043381535,97.46349002265174
829.0878754171301,97.3043981817493
833.0367074527253,97.89976646822785
836.9855394883205,97.73509969317227
840.9343715239155,97.42596124077735
844.8832035595105,97.79287802136055
848.8320355951057,97.47272685381853
852.7808676307009,98.00619238412932
856.7296996662959,97.964607861258
860.678531701891,98.34959935530085
864.6273637374861,97.74831025914834
868.5761957730813,97.30878550105115
872.5250278086763,97.31495990246539
876.4738598442714,97.85303997037946
880.4226918798665,98.7462230575225
884.3715239154617,98.40164296535082
888.3203559510567,97.65491255950367
892.2691879866518,98.44855013289124
896.218020022247,97.39497630619141
900.1668520578421,98.48432301170942
904.1156840934372,97.78444094674502
908.0645161290322,98.36173786804228
912.0133481646274,98.2885256821136
915.9621802002225,97.8374626756884
919.9110122358177,98.14076268837495
923.8598442714127,97.44155502163136
927.8086763070078,97.9395070675002
931.7575083426029,98.51958759818878
935.7063403781981,100.03080315463036
939.6551724137931,98.32908874394006
943.6040044493882,98.02074275694476
